key,stand,significant,factor,date
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1658471351211782,2026-08-17
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.209060769793846,2026-08-17
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2105856572124461,2026-08-17
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2175496094711947,2026-08-17
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.2311089427468561,2026-08-17
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.2378979233182886,2026-08-17
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2726649201848333,2026-08-17
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.2836566119443615,2026-08-17
temp=<60 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.3027564695659684,2026-08-17
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3367456434966953,2026-08-17
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.3540823667963976,2026-08-17
temp=<60 wind=In speed=0-5mph,L,yes,-0.3544701362949738,2026-08-17
temp=<60 wind=In speed=15+mph,L,yes,-0.3713563310985485,2026-08-17
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.3126297505779614,2026-08-17
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.3010841133703448,2026-08-17
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2666156481662021,2026-08-17
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2578368235318315,2026-08-17
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2554474921863787,2026-08-17
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.2173205670456435,2026-08-17
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.213618432342306,2026-08-17
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.2110827324619244,2026-08-17
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.2040019351983777,2026-08-17
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1744369674272246,2026-08-17
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.171075553090874,2026-08-17
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1684051620492743,2026-08-17
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1615584063970327,2026-08-17
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.160697446074634,2026-08-17
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1602647357734321,2026-08-17
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.1580492590950835,2026-08-17
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1534627492497249,2026-08-17
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.1227024581553135,2026-08-17
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1218356771579347,2026-08-17
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1192708656461745,2026-08-17
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1133293684989726,2026-08-17
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1126949501122556,2026-08-17
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1034328944947478,2026-08-17
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0854455051300162,2026-08-17
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.082959096235792,2026-08-17
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0798444220249547,2026-08-17
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0765842968573213,2026-08-17
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0734869114572502,2026-08-17
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0702286508414695,2026-08-17
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0663794061854237,2026-08-17
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0663212540765554,2026-08-17
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0639245529036569,2026-08-17
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0568191429163831,2026-08-17
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0342288295634503,2026-08-17
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0316893254769179,2026-08-17
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.028464485493217,2026-08-17
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0281252065371426,2026-08-17
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.026350501785286,2026-08-17
temp=90+ wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0212459173792816,2026-08-17
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0202908581713594,2026-08-17
temp=80-90 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0192814601811592,2026-08-17
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0171853341133709,2026-08-17
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0005290515815736,2026-08-17
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0053861793176064,2026-08-17
temp=90+ wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0120529864028321,2026-08-17
temp=80-90 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.0150942970095316,2026-08-17
temp=70-80 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.0171234130229931,2026-08-17
temp=70-80 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.0229396810115414,2026-08-17
temp=<60 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),-0.0400478599723139,2026-08-17
temp=80-90 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0472681402906618,2026-08-17
temp=<60 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),-0.0486500141752598,2026-08-17
temp=70-80 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0492343071548453,2026-08-17
temp=60-70 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0500271896370351,2026-08-17
temp=70-80 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0548700614604574,2026-08-17
temp=<60 wind=Out speed=10-15mph,R,no (CI overlaps baseline),-0.0808464152517843,2026-08-17
temp=60-70 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.0904220197205503,2026-08-17
temp=60-70 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.0948954409536078,2026-08-17
temp=80-90 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.0969885901165563,2026-08-17
temp=70-80 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0973962928598275,2026-08-17
temp=70-80 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.1055088598651674,2026-08-17
temp=<60 wind=In speed=10-15mph,R,no (CI overlaps baseline),-0.1109734597380642,2026-08-17
temp=<60 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),-0.1156086770086409,2026-08-17
temp=60-70 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.120249783911282,2026-08-17
temp=<60 wind=Cross speed=15+mph,R,no (CI overlaps baseline),-0.1208692798539593,2026-08-17
temp=<60 wind=Varies speed=15+mph,R,no (CI overlaps baseline),-0.1287805705368025,2026-08-17
temp=70-80 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.135868930019808,2026-08-17
temp=70-80 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.1401289821096422,2026-08-17
temp=<60 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.153339712522265,2026-08-17
temp=<60 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.1583858407349522,2026-08-17
temp=70-80 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1642721092079826,2026-08-17
temp=60-70 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1663294856050386,2026-08-17
temp=<60 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.1811934179576794,2026-08-17
temp=<60 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.1860806508836759,2026-08-17
temp=80-90 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2064909499339413,2026-08-17
temp=70-80 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.2081422941849049,2026-08-17
temp=<60 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.2229457372044182,2026-08-17
temp=<60 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.2299757501579601,2026-08-17
temp=<60 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.2562771344392732,2026-08-17
temp=60-70 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2677485259031972,2026-08-17
temp=<60 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.2808726766911107,2026-08-17
temp=70-80 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.3046609252699535,2026-08-17
temp=<60 wind=Calm speed=0-5mph,R,yes,-0.4022915549181157,2026-08-17
temp=80-90 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.316304120930917,2026-08-18
temp=80-90 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.3095196813691407,2026-08-18
temp=80-90 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.2971846431209157,2026-08-18
temp=80-90 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.2511423865294,2026-08-18
temp=80-90 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.2393265092777019,2026-08-18
temp=70-80 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.2152712172638626,2026-08-18
temp=70-80 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.2089791225765676,2026-08-18
temp=70-80 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1975399884834059,2026-08-18
temp=90+ wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1880083283057723,2026-08-18
temp=60-70 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1771516957745225,2026-08-18
temp=90+ wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1767571305493243,2026-08-18
temp=60-70 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1710465839520754,2026-08-18
temp=80-90 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.1688354788230903,2026-08-18
temp=80-90 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.1627712484980048,2026-08-18
temp=70-80 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1608754814978013,2026-08-18
temp=60-70 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1599476640134902,2026-08-18
temp=70-80 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1548504114062285,2026-08-18
temp=80-90 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.1517467098166058,2026-08-18
temp=70-80 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1438971214569206,2026-08-18
temp=90+ wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1347706742862209,2026-08-18
temp=80-90 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.1330529163101219,2026-08-18
temp=60-70 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1243760068881396,2026-08-18
temp=90+ wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1239982394870955,2026-08-18
temp=80-90 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.1222959688067664,2026-08-18
temp=60-70 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1185308748334745,2026-08-18
temp=60-70 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1079049569304766,2026-08-18
temp=80-90 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.1035424213291991,2026-08-18
temp=80-90 wind=In speed=5-10mph,L,no (CI overlaps baseline),0.0801346472472996,2026-08-18
temp=70-80 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0785706504501897,2026-08-18
temp=70-80 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0729522028286391,2026-08-18
temp=70-80 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0627386822275319,2026-08-18
temp=90+ wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0542291631806839,2026-08-18
temp=80-90 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),0.0539108362159876,2026-08-18
temp=70-80 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0454218697952715,2026-08-18
temp=60-70 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0445377519960616,2026-08-18
temp=90+ wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0441855546457128,2026-08-18
temp=60-70 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0390883554354073,2026-08-18
temp=70-80 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0354582894821196,2026-08-18
temp=80-90 wind=In speed=10-15mph,L,no (CI overlaps baseline),0.0315072443182204,2026-08-18
temp=60-70 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0291823654086504,2026-08-18
temp=90+ wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0271571887516004,2026-08-18
temp=70-80 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.0180896588172871,2026-08-18
temp=90+ wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0173597796628739,2026-08-18
temp=60-70 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0123876143363108,2026-08-18
temp=60-70 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0027247830682732,2026-08-18
temp=70-80 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0035863375093792,2026-08-18
temp=60-70 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0141189313095335,2026-08-18
temp=90+ wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0210322043850484,2026-08-18
temp=80-90 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0211432398561217,2026-08-18
temp=70-80 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.027865871871483,2026-08-18
temp=60-70 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0351386801779172,2026-08-18
temp=80-90 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.0420196135912593,2026-08-18
temp=90+ wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0449047239276954,2026-08-18
temp=70-80 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0486049424189983,2026-08-18
temp=60-70 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.058681623121274,2026-08-18
temp=90+ wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0652954172821247,2026-08-18
temp=80-90 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.0667229896385346,2026-08-18
temp=60-70 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0787902397574237,2026-08-18
temp=70-80 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0973310195753448,2026-08-18
temp=90+ wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1132004005882693,2026-08-18
temp=<60 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),-0.1147567565814834,2026-08-18
temp=70-80 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1166464259340921,2026-08-18
temp=<60 wind=Out speed=5-10mph,L,no (CI overlaps baseline),-0.1232534884383873,2026-08-18
temp=90+ wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1321893137338738,2026-08-18
temp=70-80 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.139499083455735,2026-08-18
temp=60-70 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1447550697801403,2026-08-18
temp=60-70 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.1486495184751728,2026-08-18
temp=<60 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),-0.1549417718519338,2026-08-18
temp=<60 wind=Out speed=10-15mph,L,no (CI overlaps baseline),-0.1630671215018486,2026-08-18
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.166907421720081,2026-08-18
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.211483187925293,2026-08-18
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2156437039029297,2026-08-18
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2232054814837533,2026-08-18
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.2360220880737311,2026-08-18
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.243393972198368,2026-08-18
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2722654651877076,2026-08-18
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.2902053100010472,2026-08-18
temp=<60 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.3055208846479154,2026-08-18
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3414746142086877,2026-08-18
temp=<60 wind=In speed=0-5mph,L,yes,-0.3557153437614905,2026-08-18
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.358676479484442,2026-08-18
temp=<60 wind=In speed=15+mph,L,yes,-0.3725554830267945,2026-08-18
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2885150022389489,2026-08-18
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2757347740306388,2026-08-18
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2722828797025955,2026-08-18
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2596526616617318,2026-08-18
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2390307847347126,2026-08-18
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2233807050787566,2026-08-18
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1938778715651119,2026-08-18
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1899208762323194,2026-08-18
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1858849488546596,2026-08-18
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1787617450811391,2026-08-18
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1748516729344358,2026-08-18
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1708636263242846,2026-08-18
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1671267034389671,2026-08-18
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.159176974760236,2026-08-18
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1554750262587072,2026-08-18
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1439881366630957,2026-08-18
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1400984119510167,2026-08-18
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1294651505797674,2026-08-18
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1256218109542894,2026-08-18
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1220205404420859,2026-08-18
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1025576317445891,2026-08-18
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0983364420466061,2026-08-18
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.0915125968369845,2026-08-18
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0880698387972398,2026-08-18
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0843591310264495,2026-08-18
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0808821893227265,2026-08-18
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0772779086334125,2026-08-18
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.073601880542925,2026-08-18
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0664715843376089,2026-08-18
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0640757762399191,2026-08-18
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0628303244744832,2026-08-18
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0598041438747456,2026-08-18
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0533943855679768,2026-08-18
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0505098183461725,2026-08-18
temp=80-90 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.039956996521379,2026-08-18
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0354500520447065,2026-08-18
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0319088359570267,2026-08-18
temp=90+ wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0227323358683131,2026-08-18
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0208214651494516,2026-08-18
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0174065033398764,2026-08-18
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0139236378653426,2026-08-18
temp=80-90 wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0096648678469259,2026-08-18
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.003718526847195,2026-08-18
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.002684820194135,2026-08-18
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0061025737788483,2026-08-18
temp=90+ wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0149589195400251,2026-08-18
temp=70-80 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.0222189629934371,2026-08-18
temp=70-80 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.0255732698821187,2026-08-18
temp=80-90 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0275699331135467,2026-08-18
temp=<60 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),-0.0352783231281007,2026-08-18
temp=60-70 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0372743286299792,2026-08-18
temp=<60 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),-0.0450135866454499,2026-08-18
temp=70-80 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0583373295805085,2026-08-18
temp=70-80 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0615739592745476,2026-08-18
temp=<60 wind=Out speed=10-15mph,R,no (CI overlaps baseline),-0.0729539269854679,2026-08-18
temp=60-70 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.074875842503886,2026-08-18
temp=70-80 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0910907360491779,2026-08-18
temp=70-80 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.1002899158722927,2026-08-18
temp=80-90 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1058108991537803,2026-08-18
temp=<60 wind=In speed=10-15mph,R,no (CI overlaps baseline),-0.1072878342779513,2026-08-18
temp=60-70 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.1087073330976805,2026-08-18
temp=60-70 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1091419600543799,2026-08-18
temp=<60 wind=Cross speed=15+mph,R,no (CI overlaps baseline),-0.1102947021614295,2026-08-18
temp=<60 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),-0.1133612177082443,2026-08-18
temp=<60 wind=Varies speed=15+mph,R,no (CI overlaps baseline),-0.1193086607507134,2026-08-18
temp=70-80 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.1266886305837421,2026-08-18
temp=<60 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.1451748177580172,2026-08-18
temp=<60 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.1481265808147063,2026-08-18
temp=70-80 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.1587105914367454,2026-08-18
temp=70-80 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1591219297866205,2026-08-18
temp=<60 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.1769517238325134,2026-08-18
temp=<60 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.1797985578898921,2026-08-18
temp=60-70 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1811078004527967,2026-08-18
temp=80-90 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.1989576793423959,2026-08-18
temp=<60 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.2057548621012934,2026-08-18
temp=<60 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.2138422906131459,2026-08-18
temp=70-80 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.2272169560980952,2026-08-18
temp=<60 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.2370451007044829,2026-08-18
temp=<60 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.2655406964806703,2026-08-18
temp=60-70 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2667184202765732,2026-08-18
temp=70-80 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.3081848402809467,2026-08-18
temp=<60 wind=Calm speed=0-5mph,R,yes,-0.3963466628912216,2026-08-18
temp=80-90 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.3317668889226561,2026-08-19
temp=80-90 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.3069539102185261,2026-08-19
temp=80-90 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.2981395942795706,2026-08-19
temp=80-90 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.2503302527704132,2026-08-19
temp=80-90 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.2418765151399458,2026-08-19
temp=70-80 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.2273830339468634,2026-08-19
temp=70-80 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.2044095637295691,2026-08-19
temp=70-80 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1962496593140434,2026-08-19
temp=60-70 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1904969938800986,2026-08-19
temp=90+ wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1866815854505061,2026-08-19
temp=90+ wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1786354555280129,2026-08-19
temp=80-90 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.1779634676498331,2026-08-19
temp=70-80 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1740249435095036,2026-08-19
temp=60-70 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.168177819557217,2026-08-19
temp=60-70 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1602506440190325,2026-08-19
