factor_type,key,stand,factor,factor_ci_low,factor_ci_high,significant,n
weather,temp=90+ wind=Cross speed=15+mph,L,0.03711188504809604,-0.48647971202640516,0.5607034821225974,no (CI overlaps baseline),12
weather,temp=80-90 wind=Varies speed=10-15mph,L,0.03140037400524154,-0.5280851366289756,0.5908858846394587,no (CI overlaps baseline),47
weather,temp=60-70 wind=Cross speed=15+mph,L,0.030636108993432165,-0.45245089129332317,0.5137231092801875,no (CI overlaps baseline),31
weather,temp=70-80 wind=Cross speed=15+mph,L,0.027692977140228114,-0.4371387734000137,0.4925247276804696,no (CI overlaps baseline),62
weather,temp=90+ wind=In speed=5-10mph,L,-0.016553036614449734,-0.4257958849452337,0.39268981171633444,no (CI overlaps baseline),68
weather,temp=60-70 wind=In speed=5-10mph,L,-0.02270815160197781,-0.3736102772280445,0.3281939740240889,no (CI overlaps baseline),342
weather,temp=70-80 wind=In speed=5-10mph,L,-0.025505488504671936,-0.35215721378703213,0.30114623677768804,no (CI overlaps baseline),1202
weather,temp=60-70 wind=Varies speed=5-10mph,L,-0.03408435710268265,-0.5658117525450272,0.49764303833966195,no (CI overlaps baseline),68
weather,temp=70-80 wind=Varies speed=5-10mph,L,-0.036850509700357637,-0.5577913302120243,0.4840903108113088,no (CI overlaps baseline),61
weather,temp=80-90 wind=In speed=0-5mph,L,-0.03878204701789678,-0.3987046324155239,0.32114053837973033,no (CI overlaps baseline),321
weather,temp=90+ wind=In speed=10-15mph,L,-0.048515114680657834,-0.4607649846244577,0.36373475526314203,no (CI overlaps baseline),10
weather,temp=80-90 wind=Varies speed=0-5mph,L,-0.049978955456524976,-0.5773613161558528,0.4774034052428029,no (CI overlaps baseline),31
weather,temp=60-70 wind=In speed=10-15mph,L,-0.0544785024666965,-0.411798298123919,0.302841293190526,no (CI overlaps baseline),177
weather,temp=80-90 wind=In speed=15+mph,L,-0.056363534535733284,-0.49864373854949695,0.3859166694780305,no (CI overlaps baseline),21
weather,temp=70-80 wind=In speed=10-15mph,L,-0.05718866987432303,-0.3923540583686338,0.27797671861998774,no (CI overlaps baseline),313
weather,temp=90+ wind=Varies speed=10-15mph,L,-0.05960332846454264,-0.6117555941864328,0.4925489372573477,no (CI overlaps baseline),14
weather,temp=60-70 wind=Varies speed=10-15mph,L,-0.06550007252840218,-0.5851781192606005,0.45417797420379613,no (CI overlaps baseline),150
weather,temp=70-80 wind=Varies speed=10-15mph,L,-0.06817994065782085,-0.5777068183728704,0.4413469370572287,no (CI overlaps baseline),39
weather,temp=<60 wind=Out speed=5-10mph,L,-0.11129839000474684,-0.49007989812621466,0.267483118116721,no (CI overlaps baseline),348
weather,temp=<60 wind=Cross speed=5-10mph,L,-0.12176894608824751,-0.49311565816514524,0.24957776598865045,no (CI overlaps baseline),109
weather,temp=90+ wind=In speed=0-5mph,L,-0.1238323539508458,-0.5114131092528356,0.2637484013511442,no (CI overlaps baseline),22
weather,temp=60-70 wind=In speed=0-5mph,L,-0.12934174165838308,-0.4705311711143928,0.21184768779762675,no (CI overlaps baseline),193
weather,temp=70-80 wind=In speed=0-5mph,L,-0.13184550541013984,-0.4505256801153319,0.1868346692950522,no (CI overlaps baseline),362
weather,temp=90+ wind=Varies speed=0-5mph,L,-0.13407622638147876,-0.6546404014676159,0.3864879487046584,no (CI overlaps baseline),38
weather,temp=<60 wind=Out speed=10-15mph,L,-0.1402976383157729,-0.5118970678723257,0.23130179124077999,no (CI overlaps baseline),351
weather,temp=70-80 wind=Varies speed=0-5mph,L,-0.1419992097650038,-0.6244185206714923,0.3404201011414847,no (CI overlaps baseline),43
weather,temp=60-70 wind=In speed=15+mph,L,-0.14532900884443056,-0.5521371901273362,0.26147917243847485,no (CI overlaps baseline),18
weather,temp=70-80 wind=In speed=15+mph,L,-0.14778851272425242,-0.540121220724605,0.24454419527610005,no (CI overlaps baseline),39
weather,temp=<60 wind=Cross speed=10-15mph,L,-0.15043924376359408,-0.5164295655058999,0.21555107797871198,no (CI overlaps baseline),106
weather,temp=60-70 wind=Varies speed=15+mph,L,-0.15533084364283034,-0.6863543416479045,0.37569265436224386,no (CI overlaps baseline),54
weather,temp=<60 wind=Out speed=0-5mph,L,-0.20860214210098238,-0.5737061663613559,0.1565018821593911,no (CI overlaps baseline),36
weather,temp=<60 wind=Cross speed=0-5mph,L,-0.21796555868047096,-0.5736822795848289,0.13775116222388717,no (CI overlaps baseline),55
weather,temp=<60 wind=Calm speed=0-5mph,L,-0.2202604372730994,-0.6187544918083676,0.1782336172621688,no (CI overlaps baseline),64
weather,temp=<60 wind=Out speed=15+mph,L,-0.22318350594270808,-0.6287641897480029,0.18239717786258658,no (CI overlaps baseline),50
weather,temp=<60 wind=Cross speed=15+mph,L,-0.23238018274599703,-0.6373609692035871,0.17260060371159303,no (CI overlaps baseline),29
weather,temp=<60 wind=In speed=5-10mph,L,-0.27254756827732096,-0.5809814316804842,0.035886295125842516,no (CI overlaps baseline),227
weather,temp=<60 wind=In speed=10-15mph,L,-0.29644732149381525,-0.6011443550931881,0.00824971210555736,no (CI overlaps baseline),188
weather,temp=<60 wind=Varies speed=10-15mph,L,-0.30473449664206864,-0.7263624750808646,0.1168934817967271,no (CI overlaps baseline),82
weather,temp=<60 wind=In speed=0-5mph,L,-0.3526971126091263,-0.6471449002754082,-0.058249324942844516,yes,54
weather,temp=<60 wind=Varies speed=0-5mph,L,-0.3603401579402117,-0.763411015420208,0.0427306995397847,no (CI overlaps baseline),14
weather,temp=<60 wind=In speed=15+mph,L,-0.3646971949599713,-0.703743104756064,-0.025651285163878712,yes,10
weather,temp=<60 wind=Varies speed=15+mph,L,-0.3722024104489149,-0.8018607661192487,0.05745594522141895,no (CI overlaps baseline),11
weather,temp=90+ wind=Cross speed=10-15mph,R,0.30035608881563336,-0.2498582199179411,0.8505703975492078,no (CI overlaps baseline),96
weather,temp=90+ wind=Varies speed=10-15mph,R,0.29422059543318557,-0.47166620364292355,1.060107394509295,no (CI overlaps baseline),21
weather,temp=80-90 wind=Cross speed=10-15mph,R,0.26456193143973117,-0.21649015904936486,0.745614021928827,no (CI overlaps baseline),237
weather,temp=90+ wind=Out speed=10-15mph,R,0.25893780016319523,-0.26932697964354224,0.7872025799699327,no (CI overlaps baseline),236
weather,temp=80-90 wind=Varies speed=10-15mph,R,0.2585837244221596,-0.4546347461344382,0.9718021949787572,no (CI overlaps baseline),11
weather,temp=80-90 wind=Out speed=10-15mph,R,0.22420753583458364,-0.24522572226311312,0.6936407939322804,no (CI overlaps baseline),410
weather,temp=90+ wind=Cross speed=15+mph,R,0.21330974826393456,-0.41046958685642654,0.8370890833842952,no (CI overlaps baseline),15
weather,temp=90+ wind=In speed=10-15mph,R,0.20091985523036304,-0.31764370730990776,0.7194834177706337,no (CI overlaps baseline),18
weather,temp=90+ wind=Cross speed=5-10mph,R,0.19724689679554563,-0.3002081809123013,0.6947019745033927,no (CI overlaps baseline),226
weather,temp=80-90 wind=Cross speed=15+mph,R,0.17975726286305727,-0.39003174930912066,0.7495462750352353,no (CI overlaps baseline),46
weather,temp=90+ wind=Out speed=15+mph,R,0.1744861420704027,-0.417761652419246,0.7667339365600516,no (CI overlaps baseline),99
weather,temp=60-70 wind=Cross speed=10-15mph,R,0.16985514705624616,-0.30679732599853127,0.6465076201110236,no (CI overlaps baseline),289
weather,temp=80-90 wind=In speed=10-15mph,R,0.16768822694384866,-0.27782103698775684,0.613197490875454,no (CI overlaps baseline),154
weather,temp=60-70 wind=Varies speed=10-15mph,R,0.16429623481090516,-0.5156055482499693,0.8441980178717796,no (CI overlaps baseline),124
weather,temp=80-90 wind=Cross speed=5-10mph,R,0.16411047147720637,-0.2563121509930061,0.5845330939474189,no (CI overlaps baseline),1239
weather,temp=90+ wind=Out speed=5-10mph,R,0.15890485806131283,-0.32061980803852497,0.6384295241611506,no (CI overlaps baseline),289
weather,temp=80-90 wind=Varies speed=5-10mph,R,0.15857713914324334,-0.4881384780428538,0.8052927563293406,no (CI overlaps baseline),65
weather,temp=80-90 wind=Out speed=15+mph,R,0.14194054729558325,-0.40432338588279015,0.6882044804739567,no (CI overlaps baseline),104
